,Store Number,Year,Month,Full Packs Sold,Single Bottles Sold,Sale (Dollars),SMALL,LARGE,CHEAP,MIDPRICE,EXPENSIVE,BRANDY,GIN,OTHER,RUM,SCHNAPPS,SPIRITS,TEQUILA,VODKA,WHISKY
11873,5762,2020,11,13,60,2102.4,13.0,0.0,8.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,4.0
11874,5762,2020,12,14,114,2390.58,24.0,3.0,14.0,12.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,12.0,7.0
11875,5763,2019,6,50,220,10149.82,85.0,9.0,33.0,56.0,5.0,2.0,2.0,15.0,14.0,5.0,0.0,6.0,21.0,29.0
11876,5763,2019,7,2,0,289.56,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11877,5763,2019,9,20,88,2224.3,18.0,3.0,14.0,6.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,6.0,7.0
11878,5763,2019,12,21,42,2690.12,23.0,2.0,14.0,10.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,6.0,10.0
11879,5763,2020,1,25,18,2555.28,20.0,4.0,15.0,7.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,9.0,6.0
11880,5763,2020,2,20,18,2250.54,15.0,2.0,8.0,8.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,5.0,6.0
11881,5763,2020,3,11,0,1035.0,8.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0
11882,5763,2020,4,27,29,2838.06,16.0,4.0,8.0,10.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,8.0,7.0
11883,5763,2020,5,24,15,3075.78,17.0,5.0,8.0,11.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,5.0,10.0
11884,5763,2020,6,2,0,234.24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11885,5763,2020,7,28,18,3429.22,22.0,2.0,13.0,10.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,8.0,9.0
11886,5763,2020,8,29,0,3339.86,20.0,2.0,9.0,11.0,2.0,0.0,0.0,6.0,4.0,2.0,0.0,1.0,5.0,4.0
11887,5763,2020,9,45,0,4532.88,25.0,4.0,14.0,13.0,2.0,1.0,0.0,5.0,5.0,1.0,0.0,1.0,6.0,10.0
11888,5763,2020,10,41,0,4156.28,20.0,1.0,13.0,7.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,8.0,7.0
11889,5763,2020,12,53,0,6783.54,42.0,3.0,18.0,26.0,1.0,2.0,0.0,8.0,6.0,0.0,0.0,1.0,13.0,15.0
11890,5764,2019,7,50,186,9027.06,70.0,7.0,28.0,46.0,3.0,1.0,2.0,12.0,11.0,4.0,0.0,5.0,16.0,26.0
11891,5764,2020,4,10,0,759.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11892,5764,2020,6,12,1,1514.64,11.0,1.0,4.0,7.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,3.0,1.0
11893,5764,2020,8,8,0,1163.1,5.0,2.0,1.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0
11894,5764,2020,9,8,0,1396.32,7.0,1.0,2.0,5.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0
11895,5764,2020,10,13,0,2013.98,11.0,1.0,4.0,7.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0
11896,5765,2019,7,50,186,9027.06,70.0,7.0,28.0,46.0,3.0,1.0,2.0,12.0,11.0,4.0,0.0,5.0,16.0,26.0
11897,5765,2019,9,22,0,3109.56,18.0,1.0,11.0,7.0,1.0,1.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,4.0
11898,5765,2019,11,22,2,2838.26,12.0,7.0,11.0,6.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,2.0,2.0
11899,5765,2019,12,17,0,2181.96,14.0,0.0,8.0,5.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,5.0,2.0
11900,5765,2020,2,29,0,3682.62,18.0,1.0,8.0,10.0,1.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,4.0,5.0
11901,5765,2020,4,10,0,759.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11902,5765,2020,5,63,0,8738.9,42.0,9.0,18.0,28.0,5.0,0.0,0.0,15.0,5.0,3.0,0.0,5.0,6.0,17.0
11903,5765,2020,6,22,0,2034.24,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11904,5765,2020,8,48,11,6319.48,37.0,1.0,16.0,18.0,4.0,0.0,0.0,21.0,7.0,0.0,0.0,1.0,7.0,2.0
11905,5765,2020,10,66,0,7850.84,48.0,2.0,19.0,24.0,7.0,0.0,0.0,30.0,2.0,0.0,1.0,2.0,9.0,6.0
11906,5765,2020,12,81,0,11427.72,52.0,7.0,20.0,35.0,4.0,0.0,2.0,8.0,8.0,3.0,1.0,3.0,13.0,21.0
11907,5766,2019,7,51,225,10394.93,87.0,9.0,31.0,60.0,5.0,2.0,2.0,15.0,14.0,5.0,0.0,6.0,22.0,30.0
11908,5766,2019,8,19,33,2575.85,16.0,4.0,9.0,10.0,1.0,2.0,0.0,5.0,3.0,1.0,0.0,0.0,5.0,4.0
11909,5766,2019,10,18,25,2276.35,13.0,2.0,8.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,5.0
11910,5766,2019,11,10,0,1942.68,10.0,0.0,4.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0
11911,5766,2019,12,28,59,4603.99,29.0,5.0,14.0,17.0,3.0,2.0,0.0,5.0,6.0,2.0,0.0,1.0,6.0,12.0
11912,5766,2020,1,15,0,2020.8,10.0,0.0,7.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0
11913,5766,2020,2,14,0,1864.68,6.0,5.0,4.0,6.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,2.0
11914,5766,2020,3,27,0,3595.02,21.0,3.0,14.0,8.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,5.0,11.0
11915,5766,2020,4,50,7,6612.23,39.0,4.0,16.0,25.0,2.0,2.0,0.0,7.0,6.0,2.0,0.0,1.0,14.0,11.0
11916,5766,2020,6,28,3,3218.38,18.0,0.0,6.0,11.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,4.0,5.0
11917,5766,2020,7,14,0,2565.7799999999997,11.0,2.0,5.0,7.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,8.0
11918,5766,2020,9,38,0,5329.44,20.0,3.0,13.0,9.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,7.0,6.0
11919,5766,2020,10,15,0,2370.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11920,5766,2020,11,13,15,1411.95,14.0,1.0,9.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,7.0
11921,5767,2019,6,50,186,9022.62,70.0,7.0,30.0,44.0,3.0,1.0,2.0,12.0,11.0,4.0,0.0,5.0,17.0,25.0
11922,5767,2020,3,32,3,4616.68,27.0,3.0,13.0,15.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,13.0,11.0
11923,5767,2020,4,10,0,759.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11924,5767,2020,5,30,0,4621.68,18.0,4.0,9.0,11.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,7.0,6.0
11925,5767,2020,6,2,0,234.24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11926,5767,2020,9,18,0,2442.7200000000003,16.0,1.0,11.0,6.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,5.0,6.0
11927,5768,2019,6,50,186,9022.62,70.0,7.0,30.0,44.0,3.0,1.0,2.0,12.0,11.0,4.0,0.0,5.0,17.0,25.0
11928,5768,2019,9,9,0,1322.16,8.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0
11929,5768,2019,10,17,0,2086.68,17.0,0.0,12.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,8.0
11930,5768,2019,12,16,6,2293.58,8.0,13.0,8.0,10.0,3.0,0.0,0.0,6.0,5.0,2.0,0.0,1.0,1.0,6.0
11931,5768,2020,2,34,2,5227.95,33.0,3.0,19.0,16.0,1.0,0.0,0.0,4.0,8.0,1.0,0.0,1.0,9.0,13.0
11932,5768,2020,4,10,0,759.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11933,5768,2020,5,38,0,4837.54,33.0,2.0,13.0,21.0,1.0,0.0,0.0,9.0,5.0,6.0,0.0,2.0,4.0,9.0
11934,5768,2020,6,46,3,7864.5599999999995,37.0,8.0,19.0,21.0,5.0,0.0,2.0,4.0,8.0,1.0,1.0,2.0,8.0,19.0
11935,5768,2020,9,29,7,4154.65,27.0,3.0,15.0,14.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,6.0,16.0
11936,5768,2020,11,26,4,3309.45,23.0,4.0,15.0,12.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,7.0,11.0
11937,5769,2019,6,50,186,9022.62,70.0,7.0,30.0,44.0,3.0,1.0,2.0,12.0,11.0,4.0,0.0,5.0,17.0,25.0
11938,5769,2019,9,20,47,3054.46,24.0,4.0,15.0,11.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,1.0,6.0,9.0
11939,5769,2019,10,12,24,1235.8799999999999,14.0,1.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0
11940,5769,2019,11,9,154,2204.36,26.0,1.0,15.0,12.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,9.0,14.0
11941,5769,2019,12,12,51,1742.3600000000001,17.0,1.0,11.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,8.0,5.0
11942,5769,2020,1,22,36,2899.1,22.0,2.0,12.0,11.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,6.0,10.0
11943,5769,2020,3,20,0,2700.44,15.0,1.0,8.0,8.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,7.0
11944,5769,2020,4,10,0,759.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11945,5769,2020,5,34,0,4673.76,30.0,2.0,15.0,15.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,2.0,6.0,13.0
11946,5769,2020,6,31,0,4499.34,23.0,3.0,10.0,16.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,4.0,10.0
11947,5769,2020,7,18,0,1730.94,14.0,2.0,11.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,6.0
11948,5769,2020,9,26,0,2855.94,23.0,1.0,16.0,8.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,9.0,8.0
11949,5769,2020,11,22,40,2750.82,20.0,1.0,12.0,8.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,8.0,7.0
11950,5769,2020,12,26,39,3521.06,21.0,4.0,11.0,11.0,3.0,1.0,0.0,5.0,2.0,0.0,0.0,2.0,9.0,6.0
11951,5770,2019,7,49,186,8895.66,69.0,7.0,28.0,45.0,3.0,1.0,2.0,12.0,11.0,4.0,0.0,5.0,16.0,25.0
11952,5770,2019,9,14,18,1378.14,14.0,1.0,8.0,6.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,6.0
11953,5770,2019,11,9,24,1103.74,11.0,2.0,5.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,8.0
11954,5770,2019,12,9,49,1107.06,13.0,3.0,9.0,5.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,6.0
11955,5770,2020,1,6,54,1397.78,14.0,1.0,6.0,9.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,5.0
11956,5770,2020,2,16,60,2201.06,21.0,4.0,12.0,11.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,8.0,12.0
11957,5770,2020,3,15,108,2430.92,25.0,5.0,17.0,13.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,1.0,11.0,9.0
11958,5770,2020,4,17,22,2268.54,12.0,1.0,8.0,4.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,5.0
11959,5770,2020,5,10,58,1865.08,20.0,1.0,6.0,14.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,11.0
11960,5770,2020,6,20,158,3737.7000000000003,38.0,3.0,18.0,21.0,2.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,8.0,20.0
11961,5770,2020,7,14,58,1860.08,20.0,3.0,8.0,14.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,8.0,10.0
11962,5770,2020,8,6,41,1068.91,11.0,1.0,5.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,4.0
11963,5770,2020,9,25,128,4261.36,34.0,8.0,18.0,20.0,4.0,2.0,1.0,5.0,3.0,1.0,0.0,1.0,13.0,16.0
11964,5770,2020,10,27,62,3165.48,24.0,1.0,13.0,10.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,6.0,10.0
11965,5770,2020,11,9,128,2236.98,26.0,3.0,16.0,12.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,1.0,10.0,10.0
11966,5770,2020,12,19,179,3919.77,41.0,6.0,19.0,24.0,4.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,14.0,18.0
11967,5771,2019,7,49,186,8895.66,69.0,7.0,28.0,45.0,3.0,1.0,2.0,12.0,11.0,4.0,0.0,5.0,16.0,25.0
11968,5771,2019,9,11,0,1352.88,6.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0
11969,5771,2019,10,30,0,3589.7400000000002,23.0,6.0,16.0,11.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,11.0,10.0
11970,5771,2019,11,13,0,1695.3,11.0,1.0,7.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0
11971,5771,2019,12,31,0,3124.88,20.0,3.0,13.0,9.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,8.0,7.0
11972,5771,2020,1,21,0,2765.94,16.0,3.0,7.0,11.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,6.0
11973,5771,2020,2,34,0,4227.0,18.0,4.0,9.0,10.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,7.0,9.0
11974,5771,2020,4,10,0,759.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11975,5771,2020,5,31,0,4185.62,21.0,4.0,6.0,17.0,2.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,5.0,10.0
11976,5771,2020,6,41,0,5322.8,28.0,5.0,14.0,16.0,3.0,1.0,1.0,4.0,2.0,0.0,1.0,3.0,11.0,10.0
11977,5771,2020,7,18,0,2593.8,15.0,2.0,5.0,11.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,7.0
11978,5771,2020,8,25,0,3101.4,19.0,1.0,8.0,11.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,7.0,6.0
11979,5771,2020,9,33,0,3857.96,23.0,4.0,13.0,12.0,2.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,9.0,8.0
11980,5771,2020,11,41,0,5658.56,27.0,4.0,12.0,17.0,2.0,0.0,0.0,6.0,4.0,0.0,0.0,2.0,7.0,12.0
11981,5772,2019,7,49,225,10005.89,85.0,9.0,32.0,57.0,5.0,2.0,2.0,13.0,14.0,5.0,0.0,5.0,23.0,30.0
11982,5772,2019,10,9,28,1528.93,12.0,3.0,4.0,11.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,5.0
11983,5772,2019,11,21,42,3594.01,24.0,6.0,11.0,16.0,3.0,2.0,0.0,9.0,2.0,1.0,0.0,0.0,8.0,8.0
11984,5772,2020,2,45,8,6672.66,31.0,7.0,17.0,19.0,2.0,0.0,0.0,8.0,5.0,3.0,0.0,0.0,12.0,10.0
11985,5772,2020,4,32,132,4912.26,40.0,4.0,18.0,25.0,1.0,0.0,0.0,10.0,7.0,2.0,0.0,0.0,9.0,16.0
11986,5772,2020,5,42,34,7042.34,28.0,5.0,12.0,19.0,2.0,0.0,0.0,8.0,2.0,1.0,0.0,1.0,11.0,10.0
11987,5772,2020,6,23,14,3103.84,18.0,2.0,8.0,9.0,3.0,1.0,0.0,3.0,4.0,2.0,1.0,1.0,3.0,5.0
11988,5772,2020,7,15,45,2259.5099999999998,18.0,1.0,12.0,7.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,4.0,5.0
11989,5772,2020,8,12,60,2040.06,20.0,1.0,11.0,8.0,2.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,7.0,5.0
11990,5772,2020,9,9,16,1324.87,8.0,4.0,3.0,7.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0
11991,5772,2020,10,9,51,1297.56,13.0,1.0,8.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,5.0,2.0
11992,5772,2020,11,19,30,2487.56,12.0,0.0,9.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,3.0
11993,5772,2020,12,15,46,2027.44,16.0,0.0,6.0,9.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,3.0,5.0
11994,5773,2019,7,51,229,10422.59,87.0,9.0,31.0,60.0,5.0,2.0,2.0,15.0,14.0,5.0,0.0,6.0,22.0,30.0
11995,5773,2019,9,9,81,1524.93,12.0,3.0,9.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,5.0
11996,5773,2019,11,12,114,1724.34,16.0,4.0,12.0,8.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,8.0,5.0
11997,5773,2019,12,16,77,2370.37,25.0,3.0,15.0,12.0,1.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,8.0,9.0
11998,5773,2020,1,24,54,2514.19,17.0,6.0,8.0,13.0,2.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,7.0,7.0
11999,5773,2020,2,5,49,1013.34,12.0,2.0,6.0,7.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,6.0
12000,5773,2020,3,15,38,1907.6,18.0,4.0,12.0,8.0,2.0,1.0,0.0,4.0,7.0,1.0,0.0,0.0,4.0,5.0
12001,5773,2020,4,37,55,4027.67,21.0,6.0,10.0,16.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,11.0,9.0
12002,5773,2020,5,16,104,3188.26,25.0,5.0,7.0,21.0,2.0,0.0,0.0,6.0,5.0,2.0,0.0,1.0,4.0,12.0
12003,5773,2020,6,17,69,2794.77,27.0,2.0,10.0,19.0,0.0,1.0,0.0,5.0,3.0,2.0,1.0,1.0,5.0,11.0
12004,5773,2020,7,8,79,1900.0,24.0,6.0,11.0,17.0,2.0,1.0,0.0,7.0,6.0,1.0,1.0,1.0,5.0,8.0
12005,5773,2020,8,5,44,991.24,12.0,2.0,5.0,8.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,5.0,2.0
12006,5773,2020,9,10,105,2238.81,24.0,4.0,10.0,17.0,1.0,1.0,0.0,5.0,5.0,2.0,0.0,1.0,7.0,7.0
12007,5773,2020,10,34,165,5511.22,48.0,8.0,22.0,30.0,4.0,1.0,0.0,9.0,9.0,2.0,1.0,0.0,21.0,13.0
12008,5773,2020,12,23,154,4256.81,49.0,6.0,22.0,31.0,2.0,1.0,0.0,8.0,10.0,1.0,3.0,1.0,15.0,16.0
12009,5774,2019,7,47,219,9864.95,82.0,9.0,29.0,57.0,5.0,2.0,1.0,13.0,14.0,5.0,0.0,6.0,21.0,29.0
12010,5774,2019,12,50,222,10193.42,88.0,7.0,32.0,58.0,5.0,2.0,2.0,12.0,14.0,5.0,0.0,6.0,23.0,31.0
12011,5774,2020,3,34,0,4239.18,28.0,4.0,13.0,16.0,3.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,11.0,8.0
12012,5774,2020,4,23,0,2350.2200000000003,12.0,2.0,7.0,7.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0
12013,5774,2020,5,26,0,4200.78,21.0,4.0,9.0,14.0,2.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,6.0,9.0
12014,5774,2020,6,21,0,2670.7400000000002,17.0,2.0,9.0,10.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,5.0,7.0
12015,5774,2020,7,26,0,3279.5,20.0,3.0,12.0,9.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,10.0,8.0
12016,5774,2020,8,32,0,5063.3,20.0,5.0,8.0,14.0,3.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,7.0,7.0
12017,5774,2020,9,18,0,2439.36,13.0,3.0,7.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,8.0
12018,5774,2020,10,25,9,3107.17,18.0,3.0,10.0,9.0,2.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,8.0,4.0
12019,5774,2020,11,65,0,10338.02,47.0,8.0,14.0,38.0,3.0,0.0,1.0,4.0,8.0,0.0,0.0,3.0,18.0,21.0
12020,5774,2020,12,7,0,846.48,5.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
12021,5775,2019,7,49,186,8895.66,69.0,7.0,28.0,45.0,3.0,1.0,2.0,12.0,11.0,4.0,0.0,5.0,16.0,25.0
12022,5775,2019,8,28,0,3067.26,16.0,4.0,12.0,6.0,2.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,8.0,5.0
12023,5775,2019,9,28,0,3139.14,17.0,3.0,8.0,7.0,5.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,5.0,5.0
12024,5775,2019,10,51,0,5203.08,25.0,10.0,16.0,14.0,5.0,0.0,0.0,5.0,7.0,2.0,0.0,0.0,11.0,10.0
12025,5775,2019,11,34,0,3159.96,16.0,5.0,7.0,12.0,2.0,0.0,0.0,5.0,5.0,2.0,0.0,1.0,4.0,4.0
12026,5775,2019,12,50,0,5189.7,18.0,10.0,11.0,13.0,4.0,0.0,0.0,4.0,7.0,1.0,0.0,0.0,7.0,9.0
12027,5775,2020,1,23,0,2902.62,12.0,5.0,9.0,7.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,7.0,4.0
12028,5775,2020,2,35,0,3687.8,21.0,6.0,10.0,14.0,3.0,0.0,0.0,5.0,8.0,2.0,0.0,0.0,4.0,8.0
12029,5775,2020,3,53,0,5507.16,27.0,5.0,14.0,15.0,3.0,0.0,1.0,5.0,4.0,2.0,0.0,0.0,9.0,11.0
12030,5775,2020,4,52,0,5480.16,20.0,8.0,10.0,17.0,1.0,0.0,1.0,4.0,4.0,1.0,0.0,1.0,7.0,10.0
12031,5775,2020,5,41,0,5119.32,15.0,8.0,7.0,12.0,4.0,1.0,0.0,9.0,4.0,0.0,0.0,0.0,4.0,5.0
12032,5775,2020,6,38,0,4727.5,24.0,6.0,11.0,15.0,4.0,0.0,0.0,7.0,3.0,2.0,1.0,0.0,12.0,5.0
12033,5775,2020,7,41,0,4522.98,18.0,11.0,9.0,16.0,4.0,1.0,0.0,3.0,4.0,0.0,1.0,0.0,12.0,8.0
12034,5775,2020,8,28,0,3542.58,15.0,9.0,7.0,14.0,3.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,9.0,6.0
12035,5775,2020,9,53,1,6507.89,33.0,7.0,20.0,16.0,4.0,0.0,0.0,8.0,2.0,1.0,0.0,1.0,20.0,8.0
12036,5775,2020,10,46,0,5042.58,25.0,9.0,13.0,18.0,3.0,0.0,0.0,4.0,5.0,1.0,1.0,0.0,16.0,7.0
12037,5775,2020,11,43,0,4875.78,28.0,6.0,15.0,16.0,3.0,2.0,0.0,4.0,5.0,0.0,1.0,1.0,11.0,10.0
12038,5775,2020,12,44,0,5882.3,27.0,6.0,11.0,20.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,14.0,12.0
12039,5776,2019,7,49,186,8895.66,69.0,7.0,28.0,45.0,3.0,1.0,2.0,12.0,11.0,4.0,0.0,5.0,16.0,25.0
12040,5776,2019,10,7,0,1185.0,5.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0
12041,5776,2020,2,8,0,1116.96,6.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0
12042,5776,2020,4,10,0,759.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12043,5776,2020,6,2,0,234.24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12044,5776,2020,7,5,52,1068.26,11.0,0.0,4.0,6.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,2.0
12045,5776,2020,8,3,65,1063.7,16.0,1.0,6.0,9.0,2.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,7.0,1.0
12046,5776,2020,9,9,0,1089.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
12047,5776,2020,10,8,12,1220.4,6.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
12048,5776,2020,11,2,64,1058.94,10.0,1.0,5.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0
12049,5776,2020,12,8,40,1304.8,15.0,3.0,5.0,10.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,10.0,2.0
12050,5777,2019,7,45,188,8455.24,66.0,7.0,26.0,44.0,3.0,1.0,2.0,11.0,11.0,4.0,0.0,5.0,15.0,24.0
12051,5777,2019,8,29,6,3334.46,16.0,3.0,10.0,7.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,5.0,4.0
12052,5777,2019,9,12,0,1131.0,7.0,1.0,5.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0
12053,5777,2019,10,15,0,1008.84,4.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
12054,5777,2019,11,12,0,1746.38,10.0,0.0,4.0,5.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0
